# x_m,y_m,w_tr_right_m,w_tr_left_m
9.50544,26.48772,1.4665712612757689,1.4665712612757689
9.50544,26.48772,1.4619828377925645,1.4619828377925645
9.447479999999999,26.48772,1.4805348506536413,1.4805348506536413
9.447479999999999,26.48772,1.4994174704864554,1.4994174704864554
9.38952,26.545679999999997,1.4971753496501334,1.4971753496501334
9.38952,26.545679999999997,1.4960530291403444,1.4960530291403444
9.33156,26.545679999999997,1.516404634390175,1.516404634390175
9.2736,26.60364,1.516404634390175,1.516404634390175
9.2736,26.6616,1.516958369896814,1.516958369896814
9.21564,26.6616,1.5186183649620466,1.5186183649620466
9.21564,26.719559999999998,1.5213809984353033,1.5213809984353033
9.15768,26.719559999999998,1.5252402787757735,1.5252402787757735
9.15768,26.77752,1.507238628087802,1.507238628087802
9.15768,26.77752,1.5128004131411386,1.5128004131411386
9.09972,26.83548,1.5194476824162126,1.5194476824162126
9.09972,26.83548,1.5271662616755257,1.5271662616755257
9.04176,26.89344,1.5359399999999999,1.5359399999999999
9.04176,26.89344,1.5208288732135513,1.5208288732135513
9.04176,26.9514,1.5312852107951673,1.5312852107951673
9.04176,26.9514,1.5172351618651605,1.5172351618651605
8.9838,27.009359999999997,1.5293644150430596,1.5293644150430596
8.9838,27.009359999999997,1.516404634390175,1.516404634390175
8.9838,27.06732,1.5301879084609182,1.5301879084609182
8.9838,27.06732,1.518341825150055,1.518341825150055
8.9838,27.12528,1.5069599999999999,1.5069599999999999
8.9838,27.12528,1.4960530291403444,1.4960530291403444
8.925839999999999,27.183239999999998,1.5128004131411386,1.5128004131411386
8.925839999999999,27.183239999999998,1.5030537834688418,1.5030537834688418
8.925839999999999,27.2412,1.4938058584702363,1.4938058584702363
8.925839999999999,27.2412,1.4850659548989735,1.4850659548989735
8.925839999999999,27.29916,1.4768430921394458,1.4768430921394458
8.925839999999999,27.29916,1.4971753496501334,1.4971753496501334
8.925839999999999,27.35712,1.4901469785225885,1.4901469785225885
8.925839999999999,27.35712,1.48365147133685,1.48365147133685
8.925839999999999,27.41508,1.477695855039189,1.477695855039189
8.925839999999999,27.41508,1.4722866814584719,1.4722866814584719
8.925839999999999,27.473039999999997,1.467429993423877,1.467429993423877
8.925839999999999,27.473039999999997,1.463131292673354,1.463131292673354
8.925839999999999,27.531,1.4593955099286828,1.4593955099286828
8.925839999999999,27.531,1.4562269775004169,1.4562269775004169
8.925839999999999,27.58896,1.4536294047658778,1.4536294047658778
8.925839999999999,27.58896,1.451605856835801,1.451605856835801
8.925839999999999,27.646919999999998,1.4501587366905735,1.4501587366905735
8.925839999999999,27.646919999999998,1.4492897710257944,1.4492897710257944
8.925839999999999,27.70488,1.4200199999999998,1.4200199999999998
8.925839999999999,27.76284,1.4200199999999998,1.4200199999999998
8.925839999999999,27.76284,1.4203156835013826,1.4203156835013826
8.925839999999999,27.8208,1.4212023649009313,1.4212023649009313
8.925839999999999,27.8208,1.4226789391848043,1.4226789391848043
8.925839999999999,27.87876,1.4247435722964326,1.4247435722964326
8.9838,27.87876,1.3985665131126228,1.3985665131126228
8.9838,27.936719999999998,1.4018653772741516,1.4018653772741516
8.9838,27.936719999999998,1.3770837386302983,1.3770837386302983
8.9838,27.99468,1.3816501833677002,1.3816501833677002
8.9838,27.99468,1.3868073103355056,1.3868073103355056
9.04176,28.05264,1.3642163781453438,1.3642163781453438
9.04176,28.05264,1.3706651577974833,1.3706651577974833
9.04176,28.110599999999998,1.3496717480928464,1.3496717480928464
9.04176,28.110599999999998,1.3574276546468325,1.3574276546468325
9.09972,28.16856,1.3381105084409135,1.3381105084409135
9.09972,28.16856,1.3471804275597237,1.3471804275597237
9.09972,28.226519999999997,1.3296104850669612,1.3296104850669612
9.15768,28.226519999999997,1.3130850472075295,1.3130850472075295
9.15768,28.28448,1.3242306276476163,1.3242306276476163
9.15768,28.28448,1.3095625593304048,1.3095625593304048
9.21564,28.34244,1.2960249997588782,1.2960249997588782
9.21564,28.34244,1.30924186321703,1.30924186321703
9.21564,28.400399999999998,1.2976440197527208,1.2976440197527208
9.2736,28.400399999999998,1.2872471049491625,1.2872471049491625
9.2736,28.45836,1.3024890049439957,1.3024890049439957
9.2736,28.45836,1.2940795020399636,1.2940795020399636
9.33156,28.51632,1.286920847915675,1.286920847915675
9.33156,28.51632,1.2810340126632078,1.2810340126632078
9.38952,28.574279999999998,1.276436593019802,1.276436593019802
9.38952,28.574279999999998,1.295052616228391,1.295052616228391
9.38952,28.63224,1.2924560168918708,1.2924560168918708
9.447479999999999,28.63224,1.291155759000439,1.291155759000439
9.50544,28.690199999999997,1.291155759000439,1.291155759000439
9.5634,28.74816,1.291155759000439,1.291155759000439
9.62136,28.80612,1.291155759000439,1.291155759000439
9.679319999999999,28.864079999999998,1.291155759000439,1.291155759000439
9.73728,28.92204,1.291155759000439,1.291155759000439
9.79524,28.98,1.291155759000439,1.291155759000439
9.8532,29.037959999999998,1.291155759000439,1.291155759000439
9.911159999999999,29.09592,1.291155759000439,1.291155759000439
9.96912,29.153879999999997,1.291155759000439,1.291155759000439
10.02708,29.21184,1.291155759000439,1.291155759000439
10.08504,29.2698,1.291155759000439,1.291155759000439
10.142999999999999,29.327759999999998,1.291155759000439,1.291155759000439
10.20096,29.38572,1.291155759000439,1.291155759000439
10.20096,29.44368,1.3114850892023135,1.3114850892023135
10.25892,29.50164,1.3114850892023135,1.3114850892023135
10.31688,29.5596,1.3114850892023135,1.3114850892023135
10.374839999999999,29.617559999999997,1.3114850892023135,1.3114850892023135
10.4328,29.67552,1.3114850892023135,1.3114850892023135
10.49076,29.73348,1.3114850892023135,1.3114850892023135
10.54872,29.791439999999998,1.3114850892023135,1.3114850892023135
10.606679999999999,29.8494,1.3114850892023135,1.3114850892023135
10.66464,29.907359999999997,1.3114850892023135,1.3114850892023135
10.7226,29.96532,1.3114850892023135,1.3114850892023135
10.78056,30.02328,1.3114850892023135,1.3114850892023135
10.838519999999999,30.081239999999998,1.3114850892023135,1.3114850892023135
10.89648,30.1392,1.3114850892023135,1.3114850892023135
10.95444,30.19716,1.3114850892023135,1.3114850892023135
11.0124,30.19716,1.291155759000439,1.291155759000439
11.070359999999999,30.255119999999998,1.291155759000439,1.291155759000439
11.128319999999999,30.31308,1.291155759000439,1.291155759000439
11.18628,30.371039999999997,1.291155759000439,1.291155759000439
11.24424,30.429,1.291155759000439,1.291155759000439
11.3022,30.48696,1.291155759000439,1.291155759000439
11.360159999999999,30.544919999999998,1.291155759000439,1.291155759000439
11.41812,30.60288,1.291155759000439,1.291155759000439
11.47608,30.66084,1.291155759000439,1.291155759000439
11.53404,30.718799999999998,1.291155759000439,1.291155759000439
11.591999999999999,30.77676,1.291155759000439,1.291155759000439
11.64996,30.834719999999997,1.291155759000439,1.291155759000439
11.70792,30.89268,1.291155759000439,1.291155759000439
11.76588,30.95064,1.291155759000439,1.291155759000439
11.823839999999999,31.008599999999998,1.291155759000439,1.291155759000439
11.8818,31.06656,1.291155759000439,1.291155759000439
11.93976,31.12452,1.291155759000439,1.291155759000439
11.99772,31.182479999999998,1.291155759000439,1.291155759000439
12.055679999999999,31.24044,1.291155759000439,1.291155759000439
12.11364,31.298399999999997,1.291155759000439,1.291155759000439
12.1716,31.35636,1.291155759000439,1.291155759000439
12.22956,31.41432,1.291155759000439,1.291155759000439
12.287519999999999,31.472279999999998,1.291155759000439,1.291155759000439
12.34548,31.53024,1.291155759000439,1.291155759000439
12.40344,31.588199999999997,1.291155759000439,1.291155759000439
12.4614,31.64616,1.291155759000439,1.291155759000439
12.519359999999999,31.70412,1.291155759000439,1.291155759000439
12.57732,31.762079999999997,1.291155759000439,1.291155759000439
12.63528,31.82004,1.291155759000439,1.291155759000439
12.69324,31.878,1.291155759000439,1.291155759000439
12.751199999999999,31.935959999999998,1.291155759000439,1.291155759000439
12.80916,31.99392,1.291155759000439,1.291155759000439
12.86712,32.05188,1.291155759000439,1.291155759000439
12.92508,32.10984,1.291155759000439,1.291155759000439
12.983039999999999,32.1678,1.291155759000439,1.291155759000439
13.040999999999999,32.22576,1.291155759000439,1.291155759000439
13.09896,32.283719999999995,1.291155759000439,1.291155759000439
13.15692,32.34168,1.291155759000439,1.291155759000439
13.214879999999999,32.39964,1.291155759000439,1.291155759000439
13.272839999999999,32.4576,1.291155759000439,1.291155759000439
13.3308,32.51556,1.291155759000439,1.291155759000439
13.38876,32.57352,1.291155759000439,1.291155759000439
13.44672,32.631479999999996,1.291155759000439,1.291155759000439
13.504679999999999,32.68944,1.291155759000439,1.291155759000439
13.56264,32.7474,1.291155759000439,1.291155759000439
13.6206,32.80536,1.291155759000439,1.291155759000439
13.67856,32.86332,1.291155759000439,1.291155759000439
13.736519999999999,32.921279999999996,1.291155759000439,1.291155759000439
13.79448,32.97924,1.291155759000439,1.291155759000439
13.85244,33.0372,1.291155759000439,1.291155759000439
13.9104,33.09516,1.291155759000439,1.291155759000439
13.968359999999999,33.15312,1.291155759000439,1.291155759000439
14.02632,33.211079999999995,1.291155759000439,1.291155759000439
14.08428,33.26904,1.291155759000439,1.291155759000439
14.14224,33.327,1.291155759000439,1.291155759000439
14.200199999999999,33.38496,1.291155759000439,1.291155759000439
14.25816,33.44292,1.291155759000439,1.291155759000439
14.31612,33.500879999999995,1.291155759000439,1.291155759000439
14.37408,33.55884,1.291155759000439,1.291155759000439
14.432039999999999,33.6168,1.291155759000439,1.291155759000439
14.49,33.67476,1.291155759000439,1.291155759000439
14.49,33.73272,1.3114850892023135,1.3114850892023135
14.663879999999999,33.96456,1.310524176808654,1.310524176808654
14.72184,33.96456,1.3041,1.3041
14.72184,34.02252,1.2989377828056277,1.2989377828056277
14.7798,34.02252,1.295052616228391,1.295052616228391
14.7798,34.08048,1.2924560168918708,1.2924560168918708
14.83776,34.08048,1.291155759000439,1.291155759000439
14.895719999999999,34.138439999999996,1.291155759000439,1.291155759000439
14.953679999999999,34.1964,1.291155759000439,1.291155759000439
15.01164,34.25436,1.291155759000439,1.291155759000439
15.0696,34.31232,1.291155759000439,1.291155759000439
15.127559999999999,34.37028,1.291155759000439,1.291155759000439
15.185519999999999,34.428239999999995,1.291155759000439,1.291155759000439
15.24348,34.4862,1.291155759000439,1.291155759000439
15.30144,34.54416,1.291155759000439,1.291155759000439
15.359399999999999,34.60212,1.291155759000439,1.291155759000439
15.417359999999999,34.66008,1.291155759000439,1.291155759000439
15.47532,34.71804,1.291155759000439,1.291155759000439
15.53328,34.775999999999996,1.291155759000439,1.291155759000439
15.591239999999999,34.83396,1.291155759000439,1.291155759000439
15.649199999999999,34.89192,1.291155759000439,1.291155759000439
15.70716,34.94988,1.291155759000439,1.291155759000439
15.76512,35.00784,1.291155759000439,1.291155759000439
15.82308,35.065799999999996,1.291155759000439,1.291155759000439
15.881039999999999,35.12376,1.291155759000439,1.291155759000439
15.939,35.18172,1.291155759000439,1.291155759000439
15.99696,35.23968,1.291155759000439,1.291155759000439
16.05492,35.29764,1.291155759000439,1.291155759000439
16.11288,35.355599999999995,1.291155759000439,1.291155759000439
16.17084,35.41356,1.291155759000439,1.291155759000439
16.2288,35.47152,1.291155759000439,1.291155759000439
16.28676,35.52948,1.291155759000439,1.291155759000439
16.34472,35.58744,1.291155759000439,1.291155759000439
16.40268,35.645399999999995,1.291155759000439,1.291155759000439
16.460639999999998,35.703359999999996,1.291155759000439,1.291155759000439
16.5186,35.76132,1.291155759000439,1.291155759000439
16.57656,35.81928,1.291155759000439,1.291155759000439
16.63452,35.87724,1.291155759000439,1.291155759000439
16.8084,36.10908,1.286920847915675,1.286920847915675
16.8084,36.10908,1.2810340126632078,1.2810340126632078
16.8084,36.16704,1.2989377828056277,1.2989377828056277
16.86636,36.16704,1.295052616228391,1.295052616228391
16.86636,36.225,1.2924560168918708,1.2924560168918708
16.924319999999998,36.225,1.291155759000439,1.291155759000439
16.98228,36.282959999999996,1.291155759000439,1.291155759000439
17.04024,36.34092,1.291155759000439,1.291155759000439
17.0982,36.39888,1.291155759000439,1.291155759000439
17.15616,36.45684,1.291155759000439,1.291155759000439
17.214119999999998,36.5148,1.291155759000439,1.291155759000439
17.27208,36.572759999999995,1.291155759000439,1.291155759000439
17.33004,36.63072,1.291155759000439,1.291155759000439
17.387999999999998,36.68868,1.291155759000439,1.291155759000439
17.44596,36.74664,1.291155759000439,1.291155759000439
17.50392,36.8046,1.291155759000439,1.291155759000439
17.56188,36.86256,1.291155759000439,1.291155759000439
17.61984,36.920519999999996,1.291155759000439,1.291155759000439
17.677799999999998,36.97848,1.291155759000439,1.291155759000439
17.73576,37.03644,1.291155759000439,1.291155759000439
17.79372,37.0944,1.291155759000439,1.291155759000439
17.851679999999998,37.15236,1.291155759000439,1.291155759000439
17.90964,37.210319999999996,1.291155759000439,1.291155759000439
17.9676,37.26828,1.291155759000439,1.291155759000439
18.02556,37.32624,1.291155759000439,1.291155759000439
18.08352,37.3842,1.291155759000439,1.291155759000439
18.141479999999998,37.44216,1.291155759000439,1.291155759000439
18.19944,37.500119999999995,1.291155759000439,1.291155759000439
18.2574,37.55808,1.291155759000439,1.291155759000439
18.31536,37.61604,1.291155759000439,1.291155759000439
18.37332,37.674,1.291155759000439,1.291155759000439
18.43128,37.73196,1.291155759000439,1.291155759000439
18.48924,37.789919999999995,1.291155759000439,1.291155759000439
18.5472,37.847879999999996,1.291155759000439,1.291155759000439
18.605159999999998,37.90584,1.291155759000439,1.291155759000439
18.66312,37.9638,1.291155759000439,1.291155759000439
18.72108,38.02176,1.291155759000439,1.291155759000439
18.837,38.2536,1.310524176808654,1.310524176808654
18.894959999999998,38.2536,1.3041,1.3041
18.894959999999998,38.31156,1.2989377828056277,1.2989377828056277
18.95292,38.31156,1.295052616228391,1.295052616228391
18.95292,38.36952,1.2924560168918708,1.2924560168918708
19.01088,38.36952,1.291155759000439,1.291155759000439
19.068839999999998,38.427479999999996,1.291155759000439,1.291155759000439
19.1268,38.48544,1.291155759000439,1.291155759000439
19.18476,38.5434,1.291155759000439,1.291155759000439
19.24272,38.60136,1.291155759000439,1.291155759000439
19.30068,38.65932,1.291155759000439,1.291155759000439
19.358639999999998,38.717279999999995,1.291155759000439,1.291155759000439
19.4166,38.77524,1.291155759000439,1.291155759000439
19.47456,38.8332,1.291155759000439,1.291155759000439
19.532519999999998,38.89116,1.291155759000439,1.291155759000439
19.59048,38.94912,1.291155759000439,1.291155759000439
19.64844,39.007079999999995,1.291155759000439,1.291155759000439
19.7064,39.065039999999996,1.291155759000439,1.291155759000439
19.76436,39.123,1.291155759000439,1.291155759000439
19.822319999999998,39.18096,1.291155759000439,1.291155759000439
19.88028,39.23892,1.291155759000439,1.291155759000439
19.93824,39.29688,1.291155759000439,1.291155759000439
19.996199999999998,39.354839999999996,1.291155759000439,1.291155759000439
20.05416,39.4128,1.291155759000439,1.291155759000439
20.11212,39.47076,1.291155759000439,1.291155759000439
20.17008,39.52872,1.291155759000439,1.291155759000439
20.22804,39.58668,1.291155759000439,1.291155759000439
20.285999999999998,39.644639999999995,1.291155759000439,1.291155759000439
20.34396,39.7026,1.291155759000439,1.291155759000439
20.40192,39.76056,1.291155759000439,1.291155759000439
20.575799999999997,39.992399999999996,1.286920847915675,1.286920847915675
20.575799999999997,39.992399999999996,1.3041,1.3041
20.575799999999997,40.05036,1.2989377828056277,1.2989377828056277
20.63376,40.05036,1.295052616228391,1.295052616228391
20.63376,40.10832,1.2924560168918708,1.2924560168918708
20.69172,40.10832,1.291155759000439,1.291155759000439
20.749679999999998,40.16628,1.291155759000439,1.291155759000439
20.80764,40.22424,1.291155759000439,1.291155759000439
20.8656,40.282199999999996,1.291155759000439,1.291155759000439
20.92356,40.34016,1.291155759000439,1.291155759000439
20.98152,40.39812,1.291155759000439,1.291155759000439
21.039479999999998,40.45608,1.291155759000439,1.291155759000439
21.09744,40.51404,1.291155759000439,1.291155759000439
21.27132,40.74588,1.286920847915675,1.286920847915675
21.27132,40.74588,1.2810340126632078,1.2810340126632078
21.32928,40.80384,1.276436593019802,1.276436593019802
21.32928,40.80384,1.2731425576108906,1.2731425576108906
21.32928,40.861799999999995,1.2924560168918708,1.2924560168918708
21.38724,40.861799999999995,1.291155759000439,1.291155759000439
21.4452,40.91976,1.291155759000439,1.291155759000439
21.503159999999998,40.97772,1.291155759000439,1.291155759000439
21.56112,41.03568,1.291155759000439,1.291155759000439
21.735,41.26752,1.286920847915675,1.286920847915675
21.735,41.26752,1.2810340126632078,1.2810340126632078
21.79296,41.32548,1.276436593019802,1.276436593019802
21.79296,41.32548,1.2731425576108906,1.2731425576108906
21.79296,41.38344,1.2924560168918708,1.2924560168918708
21.85092,41.38344,1.291155759000439,1.291155759000439
21.90888,41.4414,1.291155759000439,1.291155759000439
22.08276,41.67324,1.286920847915675,1.286920847915675
22.08276,41.67324,1.2810340126632078,1.2810340126632078
22.140719999999998,41.7312,1.276436593019802,1.276436593019802
22.140719999999998,41.7312,1.295052616228391,1.295052616228391
22.140719999999998,41.789159999999995,1.2924560168918708,1.2924560168918708
22.3146,41.96304,1.286920847915675,1.286920847915675
22.3146,41.96304,1.2810340126632078,1.2810340126632078
22.37256,42.021,1.276436593019802,1.276436593019802
22.37256,42.021,1.2731425576108906,1.2731425576108906
22.37256,42.078959999999995,1.2924560168918708,1.2924560168918708
22.54644,42.25284,1.286920847915675,1.286920847915675
22.54644,42.25284,1.2810340126632078,1.2810340126632078
22.6044,42.3108,1.276436593019802,1.276436593019802
22.6044,42.3108,1.2731425576108906,1.2731425576108906
22.6044,42.36876,1.2924560168918708,1.2924560168918708
22.77828,42.54264,1.286920847915675,1.286920847915675
22.77828,42.54264,1.2810340126632078,1.2810340126632078
22.83624,42.6006,1.276436593019802,1.276436593019802
22.894199999999998,42.716519999999996,1.2940795020399636,1.2940795020399636
22.95216,42.77448,1.286920847915675,1.286920847915675
23.01012,42.8904,1.2780804270467487,1.2780804270467487
23.06808,42.8904,1.2701706217670128,1.2701706217670128
23.06808,42.94836,1.286920847915675,1.286920847915675
23.12604,43.06428,1.2780804270467487,1.2780804270467487
23.183999999999997,43.06428,1.2701706217670128,1.2701706217670128
23.183999999999997,43.12224,1.286920847915675,1.286920847915675
23.183999999999997,43.12224,1.2810340126632078,1.2810340126632078
23.24196,43.1802,1.276436593019802,1.276436593019802
23.29992,43.296119999999995,1.2940795020399636,1.2940795020399636
23.357879999999998,43.354079999999996,1.286920847915675,1.286920847915675
23.41584,43.47,1.2780804270467487,1.2780804270467487
23.41584,43.47,1.2940795020399636,1.2940795020399636
23.4738,43.52796,1.286920847915675,1.286920847915675
23.53176,43.643879999999996,1.2780804270467487,1.2780804270467487
23.53176,43.643879999999996,1.2940795020399636,1.2940795020399636
23.647679999999998,43.81776,1.283653716856692,1.283653716856692
23.70564,43.87572,1.2724827272698047,1.2724827272698047
23.70564,43.87572,1.2872471049491625,1.2872471049491625
23.70564,43.933679999999995,1.2780804270467487,1.2780804270467487
23.7636,43.933679999999995,1.2701706217670128,1.2701706217670128
23.7636,43.99164,1.286920847915675,1.286920847915675
23.821559999999998,44.10756,1.2780804270467487,1.2780804270467487
23.87952,44.10756,1.2701706217670128,1.2701706217670128
23.87952,44.16552,1.286920847915675,1.286920847915675
23.93748,44.281439999999996,1.2780804270467487,1.2780804270467487
23.99544,44.281439999999996,1.2701706217670128,1.2701706217670128
23.99544,44.3394,1.286920847915675,1.286920847915675
24.0534,44.45532,1.2780804270467487,1.2780804270467487
24.111359999999998,44.45532,1.2701706217670128,1.2701706217670128
24.111359999999998,44.513279999999995,1.286920847915675,1.286920847915675
24.16932,44.6292,1.2780804270467487,1.2780804270467487
24.22728,44.6292,1.2701706217670128,1.2701706217670128
24.22728,44.68716,1.286920847915675,1.286920847915675
24.285239999999998,44.80308,1.2780804270467487,1.2780804270467487
24.3432,44.80308,1.2701706217670128,1.2701706217670128
24.3432,44.861039999999996,1.286920847915675,1.286920847915675
24.3432,44.861039999999996,1.2810340126632078,1.2810340126632078
24.401159999999997,44.919,1.276436593019802,1.276436593019802
24.45912,45.03492,1.2940795020399636,1.2940795020399636
24.51708,45.09288,1.286920847915675,1.286920847915675
24.575039999999998,45.2088,1.2780804270467487,1.2780804270467487
24.575039999999998,45.2088,1.2940795020399636,1.2940795020399636
24.633,45.26676,1.286920847915675,1.286920847915675
24.69096,45.38268,1.2780804270467487,1.2780804270467487
24.74892,45.38268,1.2701706217670128,1.2701706217670128
24.74892,45.440639999999995,1.286920847915675,1.286920847915675
24.80688,45.55656,1.2780804270467487,1.2780804270467487
24.864839999999997,45.55656,1.2701706217670128,1.2701706217670128
24.864839999999997,45.61452,1.286920847915675,1.286920847915675
24.864839999999997,45.61452,1.2810340126632078,1.2810340126632078
24.9228,45.67248,1.276436593019802,1.276436593019802
24.98076,45.788399999999996,1.2940795020399636,1.2940795020399636
25.038719999999998,45.84636,1.286920847915675,1.286920847915675
25.09668,45.96228,1.2780804270467487,1.2780804270467487
25.15464,45.96228,1.2701706217670128,1.2701706217670128
25.15464,46.02024,1.286920847915675,1.286920847915675
25.2126,46.13616,1.2780804270467487,1.2780804270467487
25.2126,46.13616,1.2940795020399636,1.2940795020399636
25.328519999999997,46.31004,1.283653716856692,1.283653716856692
25.38648,46.367999999999995,1.2724827272698047,1.2724827272698047
